Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Expected_Amount,Payment_Method,Order_Status,Is_Promotion,Load_Delay_Hours,Is_Late,Quantity_Was_Invalid,Accuracy_Flag,Order_Status_Is_Invalid,Outlier_Flag_Before_Capping,Order_Date_Was_Imputed
T000138,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-01-17,2026-01-17 10:00:00,Home,2,250.5,0.1,450.9,450.9,PromptPay,Cancelled,N,10.0,False,False,False,False,False,False
T000280,C0022,Film Kittikul,film.kittikul22@example.com,F,Nakhon Ratchasima,2026-01-20,2026-01-20 12:00:00,Food,6,493.6,0.1,2092.5,2665.44,Credit Card,Returned,N,0.0,False,False,False,False,True,True
T000364,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-12,2026-04-12 18:00:00,Home,6,367.07,0.1,1982.18,1982.18,PromptPay,Completed,N,18.0,False,False,False,False,False,False
T000573,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-04-18,2026-04-18 17:00:00,Electronics,3,251.69,0.0,755.07,755.07,Cash on Delivery,Cancelled,N,17.0,False,False,False,False,False,False
T000254,C0020,New Chaiyo,new.chaiyo20@example.com,M,Phuket,2026-05-09,2026-05-09 19:00:00,Sports,1,142.09,0.0,0.0,142.09,Cash on Delivery,Cancelled,N,19.0,False,False,True,False,False,False
T000348,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-02-11,2026-02-11 12:00:00,Beauty,4,137.96,0.1,496.66,496.66,Bank Transfer,Processing,N,12.0,False,False,False,False,False,False
T000002,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-06-28,2026-06-28 16:00:00,Sports,5,219.02,0.0,1095.1,1095.1,Credit Card,Returned,N,16.0,False,False,False,False,False,False
T000299,C0075,Ice Maneerat,unknown_C0075@unknown.local,F,Bangkok,2026-01-21,2026-01-21 10:00:00,Electronics,5,180.3,0.0,901.5,901.5,Bank Transfer,Returned,N,0.0,False,False,False,False,False,True
T000309,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-06-26,2026-06-26 17:00:00,Electronics,2,159.61,0.15,271.34,271.34,PromptPay,Processing,N,17.0,False,False,False,False,False,False
T900002,C0098,Film Lertprasert,film.lertprasert98@example.com,F,Khon Kaen,2026-03-31,2026-03-31 17:00:00,Food,1,143.03,0.2,114.42,114.42,Cash on Delivery,Completed,N,17.0,False,False,False,False,False,False
T000370,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-04-06,2026-04-06 18:00:00,Sports,6,204.06,0.0,2092.5,1224.36,Bank Transfer,Cancelled,N,18.0,False,False,True,False,True,False
T000232,C0025,Mook Srisawat,mook.srisawat25@example.com,M,Nakhon Ratchasima,2026-03-18,2026-03-18 14:00:00,Fashion,2,354.79,0.1,638.62,638.62,PromptPay,Processing,N,0.0,False,False,False,False,False,True
T000302,C0067,May Pattanakul,may.pattanakul67@example.com,M,Chonburi,2026-06-15,2026-06-17 23:00:00,Food,1,232.83,0.0,281.25,232.83,PromptPay,Returned,N,71.0,True,False,True,False,False,False
T000029,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-20,2026-06-20 16:00:00,Sports,2,154.63,0.15,262.87,262.87,Credit Card,Cancelled,N,16.0,False,False,False,False,False,False
T000420,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-03-12,2026-03-12 06:00:00,Fashion,1,157.46,0.0,157.46,157.46,Cash on Delivery,Returned,N,6.0,False,False,False,False,False,False
T000216,C0061,Tee Maneerat,tee.maneerat61@example.com,M,Chiang Mai,2026-05-05,2026-05-05 19:00:00,Fashion,3,319.14,0.0,957.42,957.42,Cash on Delivery,Returned,N,0.0,False,False,False,False,False,True
T000545,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-01-24,2026-01-24 10:00:00,Home,2,348.29,0.2,557.26,557.26,Bank Transfer,Processing,N,0.0,False,False,False,False,False,True
T000448,C0150,Mook Chaiyo,unknown_C0150@unknown.local,F,Chiang Mai,2026-01-25,2026-01-25 12:00:00,Sports,6,279.22,0.0,1675.32,1675.32,PromptPay,Processing,N,12.0,False,False,False,False,False,False
T000576,C0069,Jane Saelim,jane.saelim69@example.com,M,Khon Kaen,2026-06-09,2026-06-09 17:00:00,Beauty,2,140.01,0.1,252.02,252.02,Bank Transfer,Processing,N,0.0,False,False,False,False,False,True
T000365,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Unknown,2026-01-13,2026-01-13 13:00:00,Electronics,2,150.19,0.0,300.38,300.38,Bank Transfer,Completed,N,13.0,False,False,False,False,False,False
T000575,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-04-29,2026-04-29 10:00:00,Electronics,3,296.4,0.0,889.2,889.2,Credit Card,Completed,N,10.0,False,False,False,False,False,False
T000079,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-19,2026-04-19 06:00:00,Food,4,276.71,0.0,1106.84,1106.84,Credit Card,Processing,N,6.0,False,False,False,False,False,False
T900006,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-05-07,2026-05-07 08:00:00,Food,2,79.14,0.0,158.28,158.28,Credit Card,Processing,N,8.0,False,False,False,False,False,False
T000152,C0077,Tee Chaiyo,tee.chaiyo77@example.com,F,Khon Kaen,2026-05-07,2026-05-07 07:00:00,Fashion,2,170.61,0.0,341.22,341.22,PromptPay,Processing,N,7.0,False,False,False,False,False,False
T000390,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-06-09,2026-06-09 13:00:00,Electronics,2,57.71,0.0,115.42,115.42,Bank Transfer,Returned,Y,13.0,False,False,False,False,False,False
T000399,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-04-06,2026-04-06 17:00:00,Fashion,5,78.12,0.05,371.07,371.07,Bank Transfer,Processing,N,17.0,False,False,False,False,False,False
T000246,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-06-20,2026-06-20 13:00:00,Beauty,2,85.54,0.0,171.08,171.08,PromptPay,Returned,N,0.0,False,False,False,False,False,True
T000481,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-20,2026-02-20 15:00:00,Beauty,3,83.61,0.0,250.83,250.83,Credit Card,Returned,N,15.0,False,False,False,False,False,False
T000425,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-02-05,2026-02-05 02:00:00,Fashion,1,140.75,0.1,126.67,126.68,Credit Card,Completed,N,2.0,False,False,False,False,False,False
T000568,C0062,Beam Rattanakul,beam.rattanakul62@example.com,M,Bangkok,2026-06-06,2026-06-06 12:00:00,Home,3,561.05,0.0,1683.15,1683.15,PromptPay,Cancelled,Y,12.0,False,False,False,False,False,False
T000303,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-06-18,2026-06-18 17:00:00,Sports,5,412.56,0.05,1959.66,1959.66,Bank Transfer,Completed,N,17.0,False,False,False,False,False,False
T000447,C0071,Aom Sukjai,unknown_C0071@unknown.local,M,Chanthaburi,2026-04-16,2026-04-16 14:00:00,Fashion,5,132.57,0.0,662.85,662.85,PromptPay,Cancelled,N,14.0,False,False,False,False,False,False
T000520,C0058,Anan Wongsa,anan.wongsa58@example.com,F,Khon Kaen,2026-03-08,2026-03-08 04:00:00,Fashion,4,107.84,0.1,388.22,388.22,Cash on Delivery,Cancelled,N,4.0,False,False,False,False,False,False
T000502,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-01-23,2026-01-23 17:00:00,Electronics,3,117.02,0.1,315.95,315.95,PromptPay,Returned,N,0.0,False,False,False,False,False,True
T000007,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-06-12,2026-06-12 14:00:00,Sports,1,298.64,0.1,268.78,268.78,PromptPay,Processing,N,14.0,False,False,False,False,False,False
T000019,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-05-25,2026-05-25 08:00:00,Sports,6,188.1,0.0,1128.6,1128.6,PromptPay,Completed,N,8.0,False,False,False,False,False,False
T000098,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-05-28,2026-05-28 18:00:00,Food,2,113.89,0.2,182.22,182.22,Bank Transfer,Cancelled,N,18.0,False,False,False,False,False,False
T000446,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-05-02,2026-05-02 19:00:00,Sports,6,294.57,0.05,1679.05,1679.05,Cash on Delivery,Completed,N,19.0,False,False,False,False,False,False
T000251,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-02-03,2026-02-03 09:00:00,Food,5,244.43,0.05,1161.04,1161.04,Bank Transfer,Completed,N,9.0,False,False,False,False,False,False
T000316,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-06-29,2026-06-29 10:00:00,Sports,5,71.54,0.15,304.05,304.04,PromptPay,Completed,N,0.0,False,False,False,False,False,True
T000341,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-03-13,2026-03-13 02:00:00,Fashion,3,292.75,0.0,-500.0,878.25,Bank Transfer,Processing,N,0.0,False,False,True,False,False,True
T000077,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-02-28,2026-02-28 03:00:00,Sports,3,281.35,0.1,759.65,759.65,PromptPay,Cancelled,N,3.0,False,False,False,False,False,False
T000221,C0053,Jane Pattanakul,jane.pattanakul53@example.com,M,Nakhon Ratchasima,2026-03-14,2026-03-14 03:00:00,Sports,2,147.43,0.1,265.37,265.37,PromptPay,Cancelled,N,3.0,False,False,False,False,False,False
T000225,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-02-15,2026-02-15 06:00:00,Electronics,6,294.78,0.2,1414.94,1414.94,Bank Transfer,Completed,N,6.0,False,False,False,False,False,False
T000025,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-03-10,2026-03-10 10:00:00,Fashion,4,189.68,0.0,758.72,758.72,Bank Transfer,Cancelled,N,10.0,False,False,False,False,False,False
T000009,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-01-10,2026-01-10 13:00:00,Home,3,98.02,0.0,294.06,294.06,PromptPay,Processing,N,0.0,False,False,False,False,False,True
T900012,C0014,Beam Thongdee,beam.thongdee14@example.com,M,Chonburi,2026-01-28,2026-01-28 19:00:00,Fashion,1,379.52,0.0,379.52,379.52,PromptPay,Processing,N,19.0,False,False,False,False,False,False
T000244,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-20,2026-04-20 08:00:00,Sports,1,199.42,0.1,179.48,179.48,Bank Transfer,Completed,N,8.0,False,False,False,False,False,False
T000469,C0097,Ploy Boonmee,ploy.boonmee97@example.com,F,Chiang Mai,2026-03-27,2026-03-27 16:00:00,Sports,1,158.86,0.2,127.09,127.09,Credit Card,Cancelled,N,16.0,False,False,False,False,False,False
T000567,C0063,Korn Wongsa,korn.wongsa63@example.com,M,Bangkok,2026-05-11,2026-05-11 12:00:00,Home,5,207.01,0.0,1035.05,1035.05,Bank Transfer,Returned,N,0.0,False,False,False,False,False,True
T000451,C0054,Aom Wongsa,unknown_C0054@unknown.local,F,Nakhon Ratchasima,2026-03-25,2026-03-25 08:00:00,Beauty,1,224.69,0.05,213.46,213.46,Cash on Delivery,Completed,N,8.0,False,False,False,False,False,False
T000184,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-05-06,2026-05-06 11:00:00,Home,1,343.06,0.05,325.91,325.91,PromptPay,Returned,N,11.0,False,False,False,False,False,False
T000122,C0147,Film Chaiyo,film.chaiyo147@example.com,M,Chiang Mai,2026-03-19,2026-03-19 06:00:00,Sports,4,129.76,0.1,467.14,467.14,Credit Card,Completed,N,0.0,False,False,False,False,False,True
T000112,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-03-05,2026-03-05 10:00:00,Beauty,5,187.25,0.05,889.44,889.44,Credit Card,Processing,N,10.0,False,False,False,False,False,False
T000021,C0104,May Srisawat,may.srisawat104@example.com,F,Chonburi,2026-03-26,2026-03-26 06:00:00,Home,2,67.73,0.0,167.76,135.46,PromptPay,Completed,N,6.0,False,False,True,False,False,False
T000266,C0027,Ploy Wongsa,ploy.wongsa27@example.com,M,Khon Kaen,2026-06-06,2026-06-06 07:00:00,Food,4,183.66,0.0,734.64,734.64,Cash on Delivery,Processing,N,7.0,False,False,False,False,False,False
T000155,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-01-08,2026-01-08 04:00:00,Food,5,253.14,0.05,1202.41,1202.41,PromptPay,Completed,N,4.0,False,False,False,False,False,False
T000115,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-02-12,2026-02-12 05:00:00,Fashion,5,213.87,0.1,962.41,962.42,Credit Card,Processing,N,5.0,False,False,False,False,False,False
T000457,C0026,Mook Wongsa,mook.wongsa26@example.com,M,Chiang Mai,2026-04-03,2026-04-03 10:00:00,Electronics,2,197.14,0.2,315.42,315.42,PromptPay,Cancelled,N,10.0,False,False,False,False,False,False
T000119,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-03-23,2026-03-23 18:00:00,Food,1,547.71,0.05,520.32,520.32,Cash on Delivery,Completed,N,18.0,False,False,False,False,False,False
T000052,C0162,Aom Dechawat,aom.dechawat162@example.com,M,Rayong,2026-04-04,2026-04-04 12:00:00,Sports,1,237.94,0.2,190.35,190.35,PromptPay,Processing,N,12.0,False,False,False,False,False,False
T000508,C0123,Ploy Khamdee,ploy.khamdee123@example.com,F,Chanthaburi,2026-02-04,2026-02-04 09:00:00,Fashion,5,175.79,0.1,791.05,791.06,PromptPay,Cancelled,N,9.0,False,False,False,False,False,False
T000260,C0149,May Pattanakul,unknown_C0149@unknown.local,F,Chiang Mai,2026-03-16,2026-03-16 16:00:00,Electronics,2,90.53,0.05,172.01,172.01,Bank Transfer,Cancelled,N,16.0,False,False,False,False,False,False
T000018,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-01-29,2026-02-02 12:00:00,Beauty,1,153.32,0.0,153.32,153.32,PromptPay,Processing,N,108.0,True,False,False,False,False,False
T000452,C0128,Ploy Khamdee,ploy.khamdee128@example.com,M,Bangkok,2026-04-10,2026-04-10 09:00:00,Sports,2,108.66,0.2,173.86,173.86,Bank Transfer,Cancelled,N,9.0,False,False,False,False,False,False
T000340,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-06-28,2026-06-28 04:00:00,Electronics,1,130.5,0.05,123.97,123.98,Cash on Delivery,Cancelled,N,0.0,False,False,False,False,False,True
T000144,C0077,Tee Chaiyo,tee.chaiyo77@example.com,F,Khon Kaen,2026-02-10,2026-02-10 01:00:00,Food,5,108.19,0.15,488.52,459.81,PromptPay,Cancelled,N,1.0,False,False,True,False,False,False
T000100,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-05-11,2026-05-11 05:00:00,Electronics,4,85.92,0.1,309.31,309.31,Bank Transfer,Processing,N,5.0,False,False,False,False,False,False
T000084,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-04-03,2026-04-03 15:00:00,Sports,4,168.16,0.2,538.11,538.11,Credit Card,Processing,N,15.0,False,False,False,False,False,False
T000449,C0063,Korn Wongsa,unknown_C0063@unknown.local,M,Bangkok,2026-06-07,2026-06-07 12:00:00,Food,5,417.06,0.0,2085.3,2085.3,PromptPay,Completed,N,0.0,False,False,False,False,False,True
T900009,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-04-03,2026-04-03 17:00:00,Electronics,5,298.23,0.0,1491.15,1491.15,Bank Transfer,Cancelled,N,17.0,False,False,False,False,False,False
T000061,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-03-20,2026-03-20 01:00:00,Beauty,1,104.93,0.1,94.44,94.44,Cash on Delivery,Cancelled,N,1.0,False,False,False,False,False,False
T000371,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-03-05,2026-03-05 12:00:00,Food,1,437.21,0.1,393.49,393.49,PromptPay,Completed,N,12.0,False,False,False,False,False,False
T000207,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-05-29,2026-05-29 05:00:00,Fashion,2,334.28,0.0,668.56,668.56,Credit Card,Processing,N,5.0,False,False,False,False,False,False
T000126,C0032,Bank Dechawat,unknown_C0032@unknown.local,F,Nakhon Ratchasima,2026-01-18,2026-01-18 15:00:00,Home,5,242.52,0.05,1151.97,1151.97,PromptPay,Cancelled,N,15.0,False,False,False,False,False,False
T000248,C0113,Tee Dechawat,tee.dechawat113@example.com,M,Rayong,2026-03-04,2026-03-04 14:00:00,Electronics,6,92.21,0.1,497.93,497.93,Credit Card,Cancelled,N,0.0,False,False,False,False,False,True
T000187,C0056,Mint Maneerat,mint.maneerat56@example.com,M,Rayong,2026-02-26,2026-02-26 19:00:00,Sports,6,199.53,0.0,1197.18,1197.18,PromptPay,Cancelled,N,19.0,False,False,False,False,False,False
T000238,C0177,Ice Lertprasert,ice.lertprasert177@example.com,M,Chiang Mai,2026-04-29,2026-05-01 03:00:00,Fashion,1,235.29,0.05,223.53,223.53,PromptPay,Returned,N,51.0,True,False,False,False,False,False
T000233,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-06-26,2026-06-26 10:00:00,Beauty,2,94.94,0.0,189.88,189.88,Credit Card,Cancelled,N,10.0,False,False,False,False,False,False
T000417,C0078,Nont Khamdee,unknown_C0078@unknown.local,F,Bangkok,2026-01-21,2026-01-21 03:00:00,Food,6,218.27,0.05,1244.14,1244.14,PromptPay,Returned,N,0.0,False,False,False,False,False,True
T000237,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-02-09,2026-02-09 16:00:00,Electronics,4,187.97,0.2,601.5,601.5,Bank Transfer,Cancelled,N,16.0,False,False,False,False,False,False
T000286,C0124,Aom Thongdee,aom.thongdee124@example.com,F,Khon Kaen,2026-06-07,2026-06-08 06:00:00,Sports,6,186.14,0.1,1005.16,1005.16,Cash on Delivery,Returned,N,30.0,True,False,False,False,False,False
T000200,C0052,Gun Dechawat,gun.dechawat52@example.com,F,Rayong,2026-01-19,2026-01-19 11:00:00,Food,6,117.92,0.0,707.52,707.52,PromptPay,Processing,N,11.0,False,False,False,False,False,False
T000572,C0023,Beam Boonmee,beam.boonmee23@example.com,M,Khon Kaen,2026-06-13,2026-06-13 02:00:00,Sports,3,70.4,0.0,211.2,211.2,Cash on Delivery,Processing,N,2.0,False,False,False,False,False,False
T000066,C0092,Tee Wongsa,tee.wongsa92@example.com,F,Chanthaburi,2026-04-04,2026-04-04 03:00:00,Fashion,6,354.08,0.1,1912.03,1912.03,Cash on Delivery,Completed,N,3.0,False,False,False,False,False,False
T000474,C0149,May Pattanakul,may.pattanakul149@example.com,F,Chiang Mai,2026-04-03,2026-04-03 17:00:00,Fashion,2,218.01,0.1,392.42,392.42,Bank Transfer,Returned,N,0.0,False,False,False,False,False,True
T000159,C0088,Narin Sukjai,narin.sukjai88@example.com,F,Phuket,2026-04-06,2026-04-06 03:00:00,Electronics,6,115.72,0.0,6943.2,694.32,Bank Transfer,Completed,Y,3.0,False,False,True,False,False,False
T000472,C0098,Film Lertprasert,film.lertprasert98@example.com,F,Khon Kaen,2026-03-31,2026-03-31 17:00:00,Food,1,143.03,0.2,114.42,114.42,Cash on Delivery,Completed,N,17.0,False,False,False,False,False,False
T000026,C0156,Beam Kittikul,beam.kittikul156@example.com,M,Chanthaburi,2026-02-24,2026-02-24 02:00:00,Electronics,5,320.88,0.0,1091.24,1604.4,Cash on Delivery,Cancelled,N,2.0,False,False,True,False,False,False
T000089,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-03-24,2026-03-24 17:00:00,Beauty,2,111.37,0.1,200.47,200.47,Bank Transfer,Unknown,N,17.0,False,False,False,True,False,False
T000080,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-03-23,2026-03-23 15:00:00,Food,1,160.91,0.0,160.91,160.91,Credit Card,Processing,N,15.0,False,False,False,False,False,False
T000145,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-01-22,2026-01-22 04:00:00,Fashion,5,344.72,0.05,1637.42,1637.42,Bank Transfer,Completed,N,4.0,False,False,False,False,False,False
T000515,C0049,Gun Dechawat,gun.dechawat49@example.com,F,Nakhon Ratchasima,2026-01-19,2026-01-19 17:00:00,Food,6,165.59,0.0,993.54,993.54,Cash on Delivery,Returned,N,17.0,False,False,False,False,False,False
T000160,C0045,Boss Khamdee,boss.khamdee45@example.com,M,Phuket,2026-01-05,2026-01-05 09:00:00,Electronics,1,153.49,0.0,153.49,153.49,Credit Card,Completed,N,9.0,False,False,False,False,False,False
T000062,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-01-28,2026-01-28 07:00:00,Fashion,6,312.64,0.2,1500.67,1500.67,Bank Transfer,Returned,N,7.0,False,False,False,False,False,False
T000436,C0076,Pim Phromla,pim.phromla76@example.com,M,Chanthaburi,2026-05-27,2026-05-27 02:00:00,Sports,5,120.63,0.0,603.15,603.15,Bank Transfer,Cancelled,N,2.0,False,False,False,False,False,False
T000035,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-03-14,2026-03-14 04:00:00,Electronics,5,555.97,0.0,2092.5,2779.85,Credit Card,Completed,N,0.0,False,False,False,False,True,True
T000281,C0171,Beam Lertprasert,unknown_C0171@unknown.local,F,Rayong,2026-04-04,2026-04-04 13:00:00,Sports,1,152.16,0.0,152.16,152.16,Credit Card,Cancelled,N,13.0,False,False,False,False,False,False
T000304,C0103,Tee Phromla,tee.phromla103@example.com,F,Phuket,2026-01-20,2026-01-20 11:00:00,Fashion,5,87.61,0.0,438.05,438.05,PromptPay,Returned,N,11.0,False,False,False,False,False,False
T000008,C0130,Jane Srisawat,jane.srisawat130@example.com,F,Nakhon Ratchasima,2026-05-25,2026-05-25 06:00:00,Sports,3,392.05,0.05,1117.34,1117.34,PromptPay,Completed,N,6.0,False,False,False,False,False,False
T000110,C0130,Jane Srisawat,jane.srisawat130@example.com,F,Nakhon Ratchasima,2026-02-26,2026-02-26 06:00:00,Home,6,107.91,0.0,647.46,647.46,Cash on Delivery,Returned,N,6.0,False,False,False,False,False,False
T000261,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-03-16,2026-03-16 09:00:00,Fashion,4,501.85,0.0,2007.4,2007.4,PromptPay,Completed,N,9.0,False,False,False,False,False,False
T000167,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-06-15,2026-06-15 05:00:00,Food,3,233.58,0.0,700.74,700.74,Credit Card,Processing,N,0.0,False,False,False,False,False,True
T000058,C0031,Ploy Rattanakul,unknown_C0031@unknown.local,F,Chiang Mai,2026-02-21,2026-02-21 17:00:00,Sports,5,509.49,0.2,2037.96,2037.96,Bank Transfer,Completed,N,17.0,False,False,False,False,False,False
T000252,C0009,Beam Sukjai,beam.sukjai9@example.com,M,Bangkok,2026-01-14,2026-01-14 04:00:00,Food,3,37.36,0.0,112.08,112.08,Credit Card,Completed,N,0.0,False,False,False,False,False,True
T000372,C0094,Boss Srisawat,boss.srisawat94@example.com,M,Chiang Mai,2026-03-20,2026-03-20 05:00:00,Fashion,1,487.42,0.1,438.68,438.68,PromptPay,Completed,N,5.0,False,False,False,False,False,False
T000162,C0094,Boss Srisawat,unknown_C0094@unknown.local,M,Chiang Mai,2026-05-16,2026-05-16 10:00:00,Sports,5,347.16,0.0,1735.8,1735.8,PromptPay,Returned,N,10.0,False,False,False,False,False,False
T000168,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-05-22,2026-05-22 01:00:00,Fashion,3,194.0,0.0,582.0,582.0,Credit Card,Processing,N,0.0,False,False,False,False,False,True
T000453,C0147,Film Chaiyo,unknown_C0147@unknown.local,M,Chiang Mai,2026-04-08,2026-04-08 01:00:00,Fashion,1,448.49,0.1,403.64,403.64,Cash on Delivery,Processing,N,1.0,False,False,False,False,False,False
T000229,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-05-10,2026-05-10 07:00:00,Home,1,313.84,0.0,313.84,313.84,Bank Transfer,Completed,N,7.0,False,False,False,False,False,False
T000421,C0064,Ploy Thongdee,ploy.thongdee64@example.com,F,Unknown,2026-03-11,2026-03-11 12:00:00,Sports,3,315.62,0.1,852.17,852.17,Cash on Delivery,Returned,Y,0.0,False,False,False,False,False,True
T000313,C0101,Boss Phromla,boss.phromla101@example.com,M,Bangkok,2026-06-06,2026-06-06 09:00:00,Food,6,166.55,0.1,899.37,899.37,Cash on Delivery,Completed,N,9.0,False,False,False,False,False,False
T000330,C0017,Mook Rattanakul,mook.rattanakul17@example.com,F,Khon Kaen,2026-02-26,2026-02-26 17:00:00,Electronics,4,233.7,0.05,888.06,888.06,PromptPay,Completed,N,17.0,False,False,False,False,False,False
T000356,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-05-12,2026-05-12 15:00:00,Food,5,86.45,0.0,432.25,432.25,PromptPay,Completed,Y,15.0,False,False,False,False,False,False
T000268,C0045,Boss Khamdee,boss.khamdee45@example.com,M,Phuket,2026-03-30,2026-03-30 15:00:00,Fashion,6,137.69,0.15,702.22,702.22,Bank Transfer,Processing,N,15.0,False,False,False,False,False,False
T000329,C0078,Nont Khamdee,nont.khamdee78@example.com,F,Bangkok,2026-01-21,2026-01-21 09:00:00,Food,3,169.49,0.05,483.05,483.05,Bank Transfer,Processing,N,9.0,False,False,False,False,False,False
T000163,C0125,May Lertprasert,may.lertprasert125@example.com,F,Rayong,2026-05-01,2026-05-01 02:00:00,Fashion,3,392.06,0.1,1058.56,1058.56,Credit Card,Completed,N,2.0,False,False,False,False,False,False
T000206,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-02-21,2026-02-21 04:00:00,Beauty,3,476.62,0.0,1429.86,1429.86,PromptPay,Processing,N,4.0,False,False,False,False,False,False
T000274,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-03-12,2026-03-12 11:00:00,Electronics,4,211.21,0.1,760.36,760.36,PromptPay,Completed,N,11.0,False,False,False,False,False,False
T000161,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-02-15,2026-02-15 07:00:00,Food,1,230.89,0.2,184.71,184.71,Credit Card,Cancelled,N,7.0,False,False,False,False,False,False
T000020,C0095,Tee Khamdee,unknown_C0095@unknown.local,F,Khon Kaen,2026-06-05,2026-06-05 16:00:00,Fashion,2,267.86,0.1,482.15,482.15,PromptPay,Processing,N,16.0,False,False,False,False,False,False
T000191,C0071,Aom Sukjai,aom.sukjai71@example.com,M,Chanthaburi,2026-03-26,2026-03-26 01:00:00,Sports,2,628.13,0.0,1256.26,1256.26,PromptPay,Returned,N,1.0,False,False,False,False,False,False
