order_id,order_date,customer_id,product_id,quantity,unit_price,discount,channel,ordered_at,qty,discount_pct,product_name,category,standard_price,active_flag,full_name,email,province,signup_date,payment_id,payment,paid_at,net_sales
ORD000093,2026-01-17 23:56:00,C0160,P013,2.0,523.95,0.05,Web,,,,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 160,customer160@example.com,Bangkok,2025-09-19,PAY000093,"{'method': 'PromptPay', 'status': 'FAILED'}",2026-01-18 00:27:00,995.505
ORD000094,2026-01-05 03:21:00,C0014,P012,1.0,1039.5,0.1,Marketplace,,,,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 014,customer014@example.com,ขอนเเก่น,2025-02-15,PAY000094,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-05 06:00:00,935.5500000000001
ORD000095,2026-01-01 19:36:00,C0062,P020,2.0,499.0,0.0,Web,,,,Smart Home Model 20,Smart Home,499.0,Y,ลูกค้า 062,customer062@example.com,ระยอง,2025-03-14,PAY000095,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-01 20:33:00,998.0
ORD000096,2026-01-26 20:50:00,C0090,P024,2.0,284.05,0.0,Mobile App,,,,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 090,customer090@example.com,เชียงใหม่,2024-09-18,PAY000096,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-26 22:11:00,568.1
ORD000097,2026-01-16 01:11:00,C0008,P009,4.0,299.0,0.0,Marketplace,,,,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 008,customer008@example.com,ขอนแก่น,2025-05-27,PAY000097,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-16 01:43:00,1196.0
ORD000098,2026-01-14 04:53:00,C0099,P016,2.0,1490.0,0.1,Marketplace,,,,Accessory Model 16,Accessory,1490.0,Y,ลูกค้า 099,customer099@example.com,ขอนเเก่น,2024-12-05,PAY000098,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-14 06:37:00,2682.0
ORD000099,2026-01-24 06:51:00,C0136,P039,3.0,1039.5,0.0,Mobile App,,,,Notebook Model 39,Notebook,990.0,N,ลูกค้า 136, customer136@example.com ,ระยอง,2024-06-23,PAY000099,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-24 08:38:00,3118.5
ORD000100,2026-01-05 13:19:00,C0014,P038,2.0,13545.0,0.0,Mobile App,,,,Smartphone Model 38,Smartphone,12900.0,N,ลูกค้า 014,customer014@example.com,ขอนเเก่น,2025-02-15,PAY000100,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-05 15:44:00,27090.0
ORD000101,2026-01-20 04:47:00,C0093,P034,1.0,284.05,0.0,Web,,,,Accessory Model 34,Accessory,299.0,Y,ลูกค้า 093,customer093@example.com,Phuket,2025-08-13,PAY000101,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-01-20 05:56:00,284.05
ORD000101,2026-01-20 04:47:00,C0093,P034,1.0,284.05,0.0,Web,,,,Accessory Model 34,Accessory,299.0,Y,ลูกค้า 093,customer093@example.com,Phuket,2025-08-13,PAY000101,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-01-20 05:56:00,284.05
ORD000102,2026-01-05 07:29:00,C0078,P002,4.0,1341.0,0.05,Mobile App,,,,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 078,customer078@example.com,Rayong,2025-01-27,PAY000102,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-05 09:52:00,5095.8
ORD000103,2026-01-11 07:18:00,C0079,P014,1.0,940.5,0.1,Web,,,,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 079,customer079@example.com,ภูเก็ต,2024-08-28,PAY000103,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-11 08:32:00,846.45
ORD000104,2026-01-13 17:48:00,C0157,P036,2.0,299.0,0.1,Marketplace,,,,Notebook Model 36,Notebook,299.0,Y,ลูกค้า 157,customer157@example.com,ระยอง,2025-10-29,PAY000104,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-13 19:26:00,538.2
ORD000105,2026-01-07 02:25:00,C0099,P002,2.0,1341.0,0.1,Mobile App,,,,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 099,customer099@example.com,ขอนเเก่น,2024-12-05,PAY000105,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-07 03:54:00,2413.8
ORD000106,2026-01-07 13:52:00,C0157,P008,4.0,474.05,0.1,Marketplace,,,,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 157,customer157@example.com,ระยอง,2025-10-29,PAY000106,"{'method': 'PromptPay', 'status': 'REFUNDED'}",2026-01-07 15:10:00,1706.5800000000002
ORD000107,2026-01-23 21:07:00,C0065,P023,2.0,299.0,0.0,Web,,,,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 065,customer065@example.com,ขอนแก่น,2024-06-15,PAY000107,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-23 23:36:00,598.0
ORD000108,2026-01-17 22:05:00,C0138,P029,4.0,3990.0,0.0,Web,,,,Notebook Model 29,Notebook,3990.0,Y,ลูกค้า 138,customer138@example.com,กทม.,2025-06-20,PAY000108,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-17 23:54:00,15960.0
ORD000109,2026-01-19 03:38:00,C0140,P033,1.0,13545.0,0.0,Web,,,,Smart Home Model 33,Smart Home,12900.0,Y,ลูกค้า 140,customer140@example.com,ภูเก็ต,2025-05-08,PAY000109,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-19 06:35:00,13545.0
ORD000110,2026-01-27 22:29:00,C0066,P002,3.0,1341.0,0.0,Marketplace,,,,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 066,customer066@example.com,ระยอง,2025-11-17,PAY000110,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-28 00:24:00,4023.0
ORD000111,2026-01-04 17:27:00,C0146,P008,3.0,449.1,0.0,Mobile App,,,,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 146,customer146@example.com,กทม.,2025-05-19,PAY000111,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-04 19:04:00,1347.3000000000002
ORD000112,2026-01-18 09:59:00,C0097,P034,2.0,313.95,0.05,Web,,,,Accessory Model 34,Accessory,299.0,Y,ลูกค้า 097,customer097@example.com,Chiang Mai,2024-03-11,PAY000112,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-01-18 11:54:00,596.505
ORD000113,2026-01-03 06:56:00,C0024,P027,3.0,24605.0,0.0,Mobile App,,,,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 024,customer024@example.com,กรุงเทพมหานคร,2025-10-12,PAY000113,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-03 09:53:00,73815.0
ORD000114,2026-01-01 13:09:00,C0050,P014,3.0,1039.5,0.0,Web,,,,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 050,customer050@example.com,Chiang Mai,2024-02-03,PAY000114,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-01 14:03:00,3118.5
ORD000115,2026-01-21 07:56:00,C0085,P009,4.0,313.95,0.0,Mobile App,,,,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 085, customer085@example.com ,Bangkok,2024-11-20,PAY000115,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-21 10:17:00,1255.8
ORD000116,2026-01-24 08:29:00,C0073,P002,4.0,1341.0,0.0,Web,,,,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 073,customer073@example.com,ขอนเเก่น,2024-04-27,PAY000116,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-24 10:09:00,5364.0
ORD000117,2026-01-09 09:51:00,C0012,P016,1.0,1415.5,0.0,Marketplace,,,,Accessory Model 16,Accessory,1490.0,Y,ลูกค้า 012,customer012@example.com,ขอนเเก่น,2025-11-17,PAY000117,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-09 10:26:00,1415.5
ORD000118,2026-01-21 07:02:00,C0075,P025,1.0,23310.0,0.05,Web,,,,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 075,customer075@example.com,Rayong,2025-10-27,PAY000118,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-21 08:33:00,22144.5
ORD000119,2026-01-25 09:48:00,C0007,P022,1.0,449.1,0.0,Web,,,,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 007,customer007@example.com,Bangkok,2025-09-27,PAY000119,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-25 10:43:00,449.1
ORD000120,2026-01-15 14:33:00,C0092,P020,4.0,499.0,0.0,Web,,,,Smart Home Model 20,Smart Home,499.0,Y,ลูกค้า 092,customer092@example.com,กทม.,2024-09-26,PAY000120,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-15 16:33:00,1996.0
ORD000121,2026-01-05 17:34:00,C0052,P006,1.0,313.95,0.0,Web,,,,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 052,customer052@example.com,ระยอง,2025-10-20,PAY000121,"{'method': 'Credit Card', 'status': 'REFUNDED'}",2026-01-05 19:17:00,313.95
ORD000122,2026-01-08 11:24:00,C0051,P010,3.0,891.0,0.1,Mobile App,,,,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 051, customer051@example.com ,Chiang Mai,2025-03-18,PAY000122,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-08 11:27:00,2405.7000000000003
ORD000123,2026-01-08 18:25:00,C0035,P024,1.0,313.95,0.0,Mobile App,,,,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 035,customer035@example.com,Chonburi,2025-09-16,PAY000123,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-08 19:08:00,313.95
ORD000124,2026-01-15 01:56:00,C0012,P007,1.0,27195.0,0.05,Web,,,,Notebook Model 07,Notebook,25900.0,Y,ลูกค้า 012,customer012@example.com,ขอนเเก่น,2025-11-17,PAY000124,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-15 04:09:00,25835.25
ORD000125,2026-01-24 01:22:00,C0155,P003,1.0,25900.0,0.0,Web,,,,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 155,customer155@example.com,Chiang Mai,2025-01-16,PAY000125,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-24 02:51:00,25900.0
ORD000126,2026-01-03 20:15:00,C0056,P022,1.0,523.95,0.05,Marketplace,,,,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 056,customer056@example.com,Chiang Mai,2024-02-21,PAY000126,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-03 20:33:00,497.7525
ORD000127,2026-01-27 13:30:00,C0060,P040,3.0,3790.5,0.05,Mobile App,,,,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 060,customer060@example.com,Phuket,2024-10-25,PAY000127,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-27 15:29:00,10802.925
ORD000128,2026-01-13 09:03:00,C0138,P012,3.0,940.5,0.0,Mobile App,,,,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 138,customer138@example.com,กทม.,2025-06-20,PAY000128,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-13 09:29:00,2821.5
ORD000129,2026-01-24 16:44:00,C0098,P031,1.0,1490.0,0.0,Mobile App,,,,Smart Home Model 31,Smart Home,1490.0,Y,ลูกค้า 098,customer098@example.com,เชียงใหม่,2025-05-17,PAY000129,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-24 17:25:00,1490.0
ORD000130,2026-01-07 01:39:00,C0067,P006,2.0,299.0,0.05,Web,,,,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 067,customer067@example.com,ชลบุรี,2024-08-13,PAY000130,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-01-07 03:56:00,568.1
ORD000131,2026-01-03 03:34:00,C0101,P010,2.0,891.0,0.05,Marketplace,,,,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 101,customer101@example.com,ภูเก็ต,2024-06-20,PAY000131,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-03 05:17:00,1692.8999999999999
ORD000132,2026-01-28 02:40:00,C0146,P022,1.0,523.95,0.1,Marketplace,,,,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 146,customer146@example.com,กทม.,2025-05-19,PAY000132,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-28 03:12:00,471.55500000000006
ORD000133,2026-01-11 15:42:00,C0078,P008,3.0,449.1,0.0,Marketplace,,,,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 078,customer078@example.com,Rayong,2025-01-27,PAY000133,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-11 17:27:00,1347.3000000000002
ORD000134,2026-01-08 15:18:00,C0007,P018,2.0,3591.0,0.05,Marketplace,,,,Smartphone Model 18,Smartphone,3990.0,Y,ลูกค้า 007,customer007@example.com,Bangkok,2025-09-27,PAY000134,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-08 16:18:00,6822.9
ORD000135,2026-01-15 04:33:00,C0076,P027,2.0,25900.0,0.05,Mobile App,,,,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 076,customer076@example.com,Rayong,2025-04-04,PAY000135,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-15 05:23:00,49210.0
ORD000136,2026-01-18 05:28:00,C0052,P003,2.0,25900.0,0.0,Mobile App,,,,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 052,customer052@example.com,ระยอง,2025-10-20,PAY000136,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-18 05:57:00,51800.0
ORD000137,2026-01-07 00:33:00,C0003,P039,2.0,990.0,0.05,Marketplace,,,,Notebook Model 39,Notebook,990.0,N,ลูกค้า 003,customer003@example.com,ขอนแก่น,2025-10-10,PAY000137,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-07 00:39:00,1881.0
ORD000138,2026-01-08 13:50:00,C0145,P030,1.0,474.05,0.1,Mobile App,,,,Smartphone Model 30,Smartphone,499.0,Y,ลูกค้า 145,,Phuket,2024-06-01,PAY000138,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-08 13:54:00,426.64500000000004
ORD000139,2026-01-05 03:18:00,C0075,P016,1.0,1490.0,0.0,Web,,,,Accessory Model 16,Accessory,1490.0,Y,ลูกค้า 075,customer075@example.com,Rayong,2025-10-27,PAY000139,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-05 05:45:00,1490.0
ORD000140,2026-01-04 00:24:00,C0132,P023,1.0,269.1,0.05,Marketplace,,,,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 132,customer132@example.com,Chonburi,2025-02-04,PAY000140,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-04 00:39:00,255.645
ORD000141,2026-01-14 11:29:00,C0069,P011,2.0,23310.0,0.0,Web,,,,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 069,customer069@example.com,กรุงเทพมหานคร,2024-01-15,PAY000141,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-14 11:56:00,46620.0
ORD000142,2026-01-08 05:30:00,C0127,P010,2.0,891.0,0.0,Web,,,,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 127,customer127@example.com,ภูเก็ต,2025-05-16,PAY000142,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-01-08 06:50:00,1782.0
ORD000143,2026-01-18 23:04:00,C0133,P007,1.0,25900.0,0.05,Web,,,,Notebook Model 07,Notebook,25900.0,Y,ลูกค้า 133,customer133@example.com,ภูเก็ต,2024-09-19,PAY000143,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-19 00:29:00,24605.0
ORD000144,2026-01-24 18:59:00,C0165,P036,2.0,284.05,0.0,Web,,,,Notebook Model 36,Notebook,299.0,Y,,,,,PAY000144,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-24 19:13:00,568.1
ORD000145,2026-01-11 18:33:00,C0142,P009,1.0,313.95,0.1,Web,,,,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 142,customer142@example.com,Chonburi,2025-10-22,PAY000145,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-11 19:39:00,282.555
ORD000146,2026-01-13 00:04:00,C0096,P023,1.0,299.0,0.0,Marketplace,,,,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 096,customer096@example.com,กรุงเทพมหานคร,2025-12-01,PAY000146,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-13 00:08:00,299.0
ORD000147,2026-01-24 10:34:00,C0114,P001,1.0,299.0,0.0,Marketplace,,,,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 114,customer114@example.com,Chiang Mai,2025-04-05,PAY000147,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-24 12:27:00,299.0
ORD000148,2026-01-16 20:05:00,C0121,P040,1.0,3591.0,0.05,Mobile App,,,,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 121,customer121@example.com,กรุงเทพมหานคร,2025-08-26,PAY000148,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-01-16 22:33:00,3411.45
ORD000149,2026-01-04 10:57:00,C0033,P028,1.0,299.0,0.05,Mobile App,,,,Smartphone Model 28,Smartphone,299.0,Y,ลูกค้า 033,customer033@example.com,ระยอง,2024-11-11,PAY000149,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-04 12:47:00,284.05
ORD000150,2026-01-11 10:12:00,C0067,P033,2.0,12900.0,0.0,Mobile App,,,,Smart Home Model 33,Smart Home,12900.0,Y,ลูกค้า 067,customer067@example.com,ชลบุรี,2024-08-13,PAY000150,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-11 12:02:00,25800.0
ORD000151,2026-01-06 02:33:00,C0004,P036,1.0,269.1,0.0,Mobile App,,,,Notebook Model 36,Notebook,299.0,Y,ลูกค้า 004,customer004@example.com,กรุงเทพมหานคร,2024-07-11,PAY000151,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-06 05:16:00,269.1
ORD000152,2026-01-20 15:01:00,C0026,P040,2.0,3990.0,0.0,Marketplace,,,,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 026,customer026@example.com,เชียงใหม่,2024-12-24,PAY000152,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-20 15:53:00,7980.0
ORD000153,2026-01-08 04:09:00,C0120,P011,1.0,25900.0,0.0,Mobile App,,,,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 120,customer120@example.com,ขอนแก่น,2025-09-17,PAY000153,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-08 04:54:00,25900.0
ORD000154,2026-01-04 03:08:00,C0047,P009,4.0,299.0,0.0,Marketplace,,,,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 047,customer047@example.com,Rayong,2025-10-16,PAY000154,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-04 05:58:00,1196.0
ORD000155,2026-01-19 06:03:00,C0130,P014,4.0,990.0,0.0,Web,,,,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 130,customer130@example.com,ภูเก็ต,2025-09-18,PAY000155,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-19 07:13:00,3960.0
ORD000156,2026-01-07 14:35:00,C0014,P001,2.0,269.1,0.0,Marketplace,,,,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 014,customer014@example.com,ขอนเเก่น,2025-02-15,PAY000156,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-07 15:45:00,538.2
ORD000157,2026-01-13 09:28:00,C0054,P024,1.0,299.0,0.0,Marketplace,,,,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 054,customer054@example.com,Bangkok,2025-01-14,PAY000157,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-13 11:34:00,299.0
ORD000158,2026-01-14 21:41:00,C0073,P027,1.0,23310.0,0.05,Web,,,,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 073,customer073@example.com,ขอนเเก่น,2024-04-27,PAY000158,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-14 22:07:00,22144.5
ORD000159,2026-01-08 21:42:00,C0141,P006,1.0,284.05,0.05,Mobile App,,,,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 141,customer141@example.com,Bangkok,2025-07-05,PAY000159,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-08 23:30:00,269.8475
ORD000160,2026-01-15 17:15:00,C0059,P014,2.0,990.0,0.0,Mobile App,,,,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 059,customer059@example.com,Rayong,2024-11-06,PAY000160,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-15 19:09:00,1980.0
ORD000161,2026-01-11 15:47:00,C0092,P012,1.0,891.0,0.05,Mobile App,,,,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 092,customer092@example.com,กทม.,2024-09-26,PAY000161,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-11 18:21:00,846.4499999999999
ORD000162,2026-01-24 04:41:00,C0130,P002,2.0,1415.5,0.05,Mobile App,,,,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 130,customer130@example.com,ภูเก็ต,2025-09-18,PAY000162,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-24 07:23:00,2689.45
ORD000163,2026-01-24 22:34:00,C0093,P037,1.0,24605.0,0.1,Marketplace,,,,Smart Home Model 37,Smart Home,25900.0,Y,ลูกค้า 093,customer093@example.com,Phuket,2025-08-13,PAY000163,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-24 23:22:00,22144.5
ORD000164,2026-01-06 04:10:00,C0112,P033,3.0,11610.0,0.0,Marketplace,,,,Smart Home Model 33,Smart Home,12900.0,Y,ลูกค้า 112,customer112@example.com,กรุงเทพมหานคร,2025-11-24,PAY000164,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-06 04:53:00,34830.0
ORD000165,2026-01-26 09:37:00,C0002,P024,1.0,299.0,0.0,Marketplace,,,,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 002,customer002@example.com,Chonburi,2025-01-04,PAY000165,"{'method': 'PromptPay', 'status': 'PAID'}",2026-01-26 11:39:00,299.0
ORD000166,2026-01-05 14:37:00,C0001,P027,3.0,27195.0,0.0,Web,,,,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 001,customer001@example.com,ชลบุรี,2024-07-29,PAY000166,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-05 16:33:00,81585.0
ORD000167,2026-01-04 15:26:00,C0151,P006,1.0,284.05,0.1,Web,,,,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 151,customer151@example.com,Chonburi,2024-10-15,PAY000167,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-01-04 16:32:00,255.645
ORD000168,2026-01-10 11:34:00,C0004,P019,3.0,3990.0,0.0,Marketplace,,,,Smartphone Model 19,Smartphone,3990.0,Y,ลูกค้า 004,customer004@example.com,กรุงเทพมหานคร,2024-07-11,PAY000168,"{'method': 'Credit Card', 'status': 'PAID'}",2026-01-10 12:59:00,11970.0
ORD000169,2026-01-23 15:45:00,C0073,P018,1.0,3591.0,0.1,Marketplace,,,,Smartphone Model 18,Smartphone,3990.0,Y,ลูกค้า 073,customer073@example.com,ขอนเเก่น,2024-04-27,PAY000169,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-01-23 15:58:00,3231.9
